ticker,date,time,headline,url,source,sentiment
GOOGL,Today,10:50AM,Intel's 18A-P chips are in production and just in time as CPU demand ramps up,https://finance.yahoo.com/video/intels-18a-p-chips-are-in-production-and-just-in-time-as-cpu-demand-ramps-up-145010818.html,finviz,-0.128
GOOGL,Today,10:38AM,Uber Offers Robotaxis in Houston to Take On Waymo,https://www.ttnews.com/articles/uber-robotaxis-houston,finviz,0.0
GOOGL,Today,10:33AM,SpaceX Shares Fall for First Time Since Blockbuster Debut,https://finance.yahoo.com/markets/stocks/articles/spacex-heads-toward-fourth-day-082223913.html,finviz,0.7269
GOOGL,Today,10:15AM,Is It Time to Sell Microsoft Stock? Why This Analyst Is Warning Investors to Exit.,https://www.barrons.com/articles/microsoft-stock-sell-warning-9646e0d8?mod=bar_FV,finviz,-0.34
GOOGL,Today,10:02AM,Startups building orbital data centers before Big Tech,https://finance.yahoo.com/m/d7531a88-40de-3b68-bc77-c7c9717a2c2e/startups-building-orbital.html,finviz,0.0
GOOGL,Today,10:02AM,The startups racing to put AI data centers in space before Big Tech gets there,https://qz.com/orbital-data-center-startups-competitive-landscape-061526,finviz,0.0
GOOGL,Today,10:01AM,Uber Robo-Taxis Move Step Closer as Self-Driving War Revs Up,https://www.barrons.com/articles/uber-lucid-robo-taxis-self-driving-0779cbe8?mod=bar_FV,finviz,-0.5994
GOOGL,Today,09:59AM,UK orders Google to improve search transparency to aid competition,https://finance.yahoo.com/video/uk-orders-google-improve-search-135906656.html,finviz,0.4404
GOOGL,Today,09:55AM,Wall Street ticks up ahead of first Fed policy decision under Warsh,https://finance.yahoo.com/markets/stocks/articles/p-nasdaq-futures-inch-ahead-102857417.html,finviz,0.0
GOOGL,Today,09:41AM,"Apple Investors Are Tired of AI Promises, Want Tangible Progress",https://finance.yahoo.com/technology/ai/articles/apple-investors-tired-ai-promises-112159204.html,finviz,0.4215
GOOGL,Today,09:04AM,Alphabet Begins Android 17 Rollout,https://finance.yahoo.com/m/aa060483-68db-31de-8ac8-b99972c660e0/alphabet-begins-android-17.html,finviz,0.0
GOOGL,Today,08:55AM,Broadcom Stock Is Down in June. J.P. Morgan Says Would Be 'Aggressive Buyers at Current Levels.',https://www.barrons.com/articles/broadcom-stock-ai-chips-jpmorgan-buy-b076b3d1?mod=bar_FV,finviz,-0.1531
GOOGL,Today,08:46AM,Amazon Faces New Ad Pricing Scrutiny,https://finance.yahoo.com/media-advertising/articles/amazon-faces-ad-pricing-scrutiny-124642635.html,finviz,0.1779
GOOGL,Today,08:27AM,"Big Tech-backed coalition for carbon removal increases funding by $915 million, adds Anthropic",https://finance.yahoo.com/technology/ai/articles/big-tech-backed-coalition-carbon-120338720.html,finviz,0.0
GOOGL,Today,08:21AM,SpaceX's near $3 trillion rally comes with one big catch: Chart of the Day,https://finance.yahoo.com/markets/article/spacexs-near-3-trillion-rally-comes-with-one-big-catch-chart-of-the-day-122114608.html,finviz,0.0
GOOGL,Today,08:21AM,"Google Rolls Out Android 17, More Gemini Features Arrive This Summer",https://finance.yahoo.com/m/84bfce8c-0909-3a1c-b534-37353bbad9f6/google-rolls-out-android-17%2C.html,finviz,0.0
GOOGL,Today,07:59AM,"Google Search Rankings Must Be Fairer, U.K. Competition Watchdog Says",https://www.wsj.com/tech/google-search-rankings-must-be-fairer-u-k-competition-watchdog-says-adb914bf?mod=wsj_FV,finviz,0.0
GOOGL,Today,07:19AM,"Uber and Lucid pick Houston as next robotaxi market as battle with Waymo, Tesla heats up",https://finance.yahoo.com/markets/stocks/article/uber-and-lucid-pick-houston-as-next-robotaxi-market-as-battle-with-waymo-tesla-heats-up-111946695.html,finviz,-0.3818
GOOGL,Today,07:14AM,"AI use in UK hits 'tipping point' as companies scale up, Google exec says",https://finance.yahoo.com/technology/ai/articles/ai-uk-hits-tipping-point-111442805.html,finviz,0.0
GOOGL,Today,07:00AM,Uber will bring its premium robotaxi service to Houston in 2027,https://finance.yahoo.com/technology/articles/uber-bring-premium-robotaxi-houston-110000098.html,finviz,0.0
GOOGL,Today,06:06AM,"India Bans Pavel Durov Telegram: GRAM and Crypto Hammered, Whatsapp Accused",https://finance.yahoo.com/m/d5bf19f4-5e12-34dc-b116-1fff7641286d/india-bans-pavel-durov.html,finviz,-0.296
GOOGL,Today,05:09AM,UK orders Google to improve search transparency to boost competition,https://finance.yahoo.com/technology/articles/uk-regulator-sets-conduct-requirements-090941953.html,finviz,0.6808
GOOGL,Today,02:30AM,"Social Media Has a Political Problem. This Time, It's Not Going Away.",https://www.barrons.com/articles/instagram-under-16-social-media-ban-7e0f8e15?mod=bar_FV,finviz,-0.4019
GOOGL,Jun-16-26,11:07PM,"Startup Backed by Ex-Google CEO Debuts Robot, LG Partnership",https://finance.yahoo.com/technology/ai/articles/startup-backed-ex-google-ceo-030704320.html,finviz,0.0258
GOOGL,Jun-16-26,07:04PM,HSBC partners with Google Cloud to expand AI usage,https://finance.yahoo.com/technology/ai/articles/hsbc-partners-google-cloud-expand-230425539.html,finviz,0.3182
GOOGL,Jun-16-26,05:47PM,Wall Street can't stop talking about 'MANGOS' stocks as the 'Magnificent Seven' becomes passe,https://www.marketwatch.com/story/wall-street-cant-stop-talking-about-mangos-stocks-as-the-magnificent-seven-becomes-passe-61b5a453?mod=mw_FV,finviz,0.6992
GOOGL,Jun-16-26,05:25PM,Elon Musk Keeps Getting Richer. Here's How His Wealth Blew Past $1 Trillion.,https://finance.yahoo.com/m/a79b510d-5f9e-3abb-9e5f-07d0fb933c25/elon-musk-keeps-getting.html,finviz,0.765
GOOGL,Jun-16-26,04:53PM,Most people now get their news from social media. But many say they dislike it and are tuning out.,https://www.marketwatch.com/story/most-people-now-get-their-news-from-social-media-but-many-say-they-dislike-it-and-are-tuning-out-b5dfb1b2?mod=mw_FV,finviz,-0.5267
GOOGL,Jun-16-26,04:44PM,Tesla Seeks Customer Backing To Oppose New Jersey Driverless Vehicle Bills,https://finance.yahoo.com/m/7e75aa7d-2c82-3a14-b872-79b45efef59f/tesla-seeks-customer-backing.html,finviz,0.0258
